symbol,timeframe,zone_type,pattern,base_time,zone_top,zone_bottom,base_open,base_high,base_low,base_close,base_range,base_volume_ratio,prior_atr,departure_atr,departure_body_vs_base_body,departure_volume_ratio,freshness,tests,broken,quality_score
MU,2H,demand,DBR,2026-03-31T10:30:00-04:00,324.55,316.55,324.55,329.42,316.55,323.38,12.87,1.27,0.15,0.47,4.01,1.05,fresh,0,False,5.52
MU,2H,demand,RBR,2026-03-31T12:30:00-04:00,328.25,323.0,323.55,333.06,323.0,328.25,10.06,1.03,0.36,0.88,2.0,0.95,fresh,0,False,5.83
MU,2H,demand,DBR,2026-04-01T14:30:00-04:00,368.11,365.43,368.11,370.05,365.43,367.79,4.62,0.74,-0.57,-1.01,46.19,1.18,broken,0,True,3.19
MU,2H,demand,RBR,2026-04-02T14:30:00-04:00,366.13,363.26,363.89,366.94,363.26,366.13,3.68,0.55,0.55,0.98,2.02,0.98,multiple_tests,2,False,3.46
MU,2H,supply,RBD,2026-04-07T14:30:00-04:00,377.85,375.55,375.55,377.85,368.88,377.7,8.97,0.7,0.44,2.67,3.44,1.19,broken,0,True,4.86
MU,2H,supply,RBD,2026-04-08T10:30:00-04:00,408.75,407.75,407.78,408.75,398.88,407.75,9.87,0.99,2.78,-0.25,109.2,0.61,broken,2,True,1.86
MU,2H,supply,RBD,2026-04-08T14:30:00-04:00,406.9,405.05,405.05,406.9,401.75,406.86,5.15,0.65,-0.09,-0.64,4.02,1.02,broken,0,True,2.66
MU,2H,demand,RBR,2026-04-09T12:30:00-04:00,412.64,406.03,407.8,414.25,406.03,412.64,8.22,0.74,1.3,0.93,1.82,1.11,multiple_tests,3,False,3.54
MU,2H,demand,DBR,2026-04-10T10:30:00-04:00,419.62,414.04,419.62,423.86,414.04,417.35,9.82,1.02,-0.44,0.54,2.22,0.66,broken,0,True,2.21
MU,2H,supply,RBD,2026-04-10T14:30:00-04:00,422.94,420.7,422.45,422.94,419.77,420.7,3.17,0.67,0.36,-0.82,4.37,0.97,broken,1,True,2.79
MU,2H,demand,RBR,2026-04-13T12:30:00-04:00,415.6,412.72,414.2,418.01,412.72,415.6,5.29,0.62,0.27,1.17,7.81,1.02,fresh,0,False,6.19
MU,2H,supply,DBD,2026-04-16T10:30:00-04:00,461.6,458.39,460.5,461.6,454.7,458.39,6.9,0.9,0.19,-0.53,2.89,0.66,broken,5,True,2.19
MU,2H,demand,DBR,2026-04-17T10:30:00-04:00,457.68,452.2,457.68,462.18,452.2,457.38,9.98,0.93,-0.0,0.17,6.77,0.53,broken,1,True,1.7
MU,2H,supply,RBD,2026-04-17T12:30:00-04:00,459.99,457.21,457.21,459.99,455.6,459.24,4.39,0.54,0.15,-0.39,2.09,0.66,broken,2,True,2.05
MU,2H,supply,RBD,2026-04-20T14:30:00-04:00,449.35,448.3,448.3,449.35,446.25,448.33,3.1,0.58,0.48,-0.06,119.5,0.72,broken,1,True,1.78
MU,2H,demand,RBR,2026-04-21T10:30:00-04:00,447.79,441.3,447.72,449.91,441.3,447.79,8.61,0.96,-0.05,0.23,34.09,0.65,one_test,1,False,3.38
MU,2H,demand,DBR,2026-04-21T14:30:00-04:00,450.25,447.21,450.25,455.45,447.21,449.52,8.24,0.77,0.17,2.46,15.71,1.77,fresh,0,False,8.23
MU,2H,supply,RBD,2026-04-22T14:30:00-04:00,491.98,485.64,485.64,491.98,485.34,487.33,6.64,1.08,0.74,-0.97,2.76,1.2,broken,2,True,3.17
MU,2H,demand,DBR,2026-04-23T08:30:00-04:00,482.3,471.8,482.3,483.86,471.8,477.63,12.06,1.21,-0.83,1.07,2.2,1.21,multiple_tests,2,False,3.78
MU,2H,demand,DBR,2026-04-23T14:30:00-04:00,482.0,473.2,478.98,482.19,473.2,482.0,8.99,0.65,-0.56,1.87,6.6,1.46,fresh,0,False,7.32
MU,2H,demand,RBR,2026-04-24T14:30:00-04:00,496.0,494.2,494.2,499.15,494.2,496.0,4.95,0.66,-0.22,1.96,3.82,1.6,multiple_tests,2,False,5.06
MU,2H,demand,DBR,2026-04-28T10:30:00-04:00,501.97,488.23,501.97,502.71,488.23,494.21,14.48,1.37,-2.5,1.24,1.95,0.98,fresh,0,False,6.22
MU,2H,demand,RBR,2026-04-28T14:30:00-04:00,509.38,502.27,509.38,510.74,502.27,504.24,8.47,0.6,0.78,1.4,3.48,1.13,multiple_tests,4,False,4.03
MU,2H,demand,DBR,2026-04-29T12:30:00-04:00,515.02,508.8,515.02,515.63,508.8,513.4,6.83,0.71,-0.7,0.4,3.06,0.88,broken,0,True,2.28
MU,2H,supply,RBD,2026-04-29T14:30:00-04:00,519.72,513.48,513.48,519.72,510.12,518.42,9.6,0.89,0.27,-0.83,4.42,1.23,broken,2,True,3.06
MU,2H,demand,RBR,2026-04-30T14:30:00-04:00,517.63,511.5,513.87,518.25,511.5,517.63,6.75,0.66,0.5,1.93,8.07,1.7,fresh,0,False,7.63
MU,2H,demand,RBR,2026-05-01T14:30:00-04:00,542.36,535.82,540.67,543.57,535.82,542.36,7.75,0.8,0.9,2.75,12.44,1.87,fresh,0,False,8.62
MU,2H,demand,RBR,2026-05-04T14:30:00-04:00,576.36,572.5,574.99,580.44,572.5,576.36,7.94,0.7,-0.18,4.61,26.39,2.33,fresh,0,False,10.33
MU,2H,supply,DBD,2026-05-05T14:30:00-04:00,646.8,640.5,642.51,646.8,635.23,640.5,11.57,0.87,0.3,-0.71,15.73,1.89,broken,0,True,3.6
MU,2H,demand,RBR,2026-05-06T12:30:00-04:00,653.43,649.5,652.1,657.5,649.5,653.43,8.0,0.54,1.3,0.69,9.89,0.62,broken,1,True,2.31
MU,2H,demand,DBR,2026-05-07T12:30:00-04:00,641.37,635.55,641.37,649.9,635.55,640.73,14.35,0.73,-1.66,0.28,9.47,0.58,fresh,0,False,4.86
MU,2H,demand,RBR,2026-05-07T14:30:00-04:00,646.76,635.42,640.7,649.3,635.42,646.76,13.88,0.58,0.24,2.75,5.2,1.52,fresh,0,False,8.27
MU,2H,demand,RBR,2026-05-08T12:30:00-04:00,738.51,726.22,738.51,742.15,726.22,733.12,15.93,1.04,1.08,0.59,2.6,1.05,broken,0,True,2.64
MU,2H,supply,DBD,2026-05-11T14:30:00-04:00,816.51,795.51,809.1,816.51,787.04,795.51,29.47,0.94,0.2,-1.68,3.34,1.24,broken,7,True,3.92
MU,2H,demand,RBR,2026-05-12T14:30:00-04:00,765.76,740.0,751.19,767.11,740.0,765.76,27.11,0.91,1.61,1.26,2.59,1.13,broken,0,True,3.39
MU,2H,demand,DBR,2026-05-13T14:30:00-04:00,805.68,797.5,805.68,813.0,797.5,803.19,15.5,0.64,0.33,-0.08,5.13,0.96,broken,0,True,2.04
MU,2H,supply,DBD,2026-05-14T12:30:00-04:00,798.0,789.04,789.16,798.0,781.22,789.04,16.78,0.56,-0.41,-0.46,106.42,0.58,broken,0,True,2.04
MU,2H,demand,DBR,2026-05-15T10:30:00-04:00,736.73,729.5,736.73,741.02,729.5,734.0,11.52,0.73,-1.53,0.2,2.01,0.48,broken,0,True,1.68
MU,2H,supply,RBD,2026-05-15T12:30:00-04:00,746.66,734.08,734.08,746.66,733.3,739.56,13.36,0.49,0.1,-0.57,2.82,0.59,broken,2,True,2.16
MU,2H,supply,RBD,2026-05-19T12:30:00-04:00,725.95,708.86,708.86,725.95,708.18,714.34,17.77,1.12,1.94,-0.59,2.91,0.79,broken,3,True,2.38
MU,2H,demand,DBR,2026-05-22T08:30:00-04:00,756.82,747.2,756.82,761.9,747.2,755.32,14.7,0.72,-0.0,0.31,4.9,0.74,one_test,1,False,3.55
MU,2H,supply,RBD,2026-05-22T12:30:00-04:00,780.2,762.86,762.86,780.2,761.92,771.6,18.28,0.69,0.65,-0.83,2.38,0.71,broken,0,True,2.53
MU,2H,demand,RBR,2026-05-26T10:30:00-04:00,883.85,867.55,877.69,891.27,867.55,883.85,23.72,1.55,5.16,0.94,3.91,1.24,broken,1,True,3.18
MU,2H,supply,RBD,2026-05-26T14:30:00-04:00,916.8,895.98,908.12,916.8,895.0,895.98,21.8,1.23,0.47,-0.15,5.21,2.09,broken,2,True,3.24
MU,2H,demand,RBR,2026-05-27T12:30:00-04:00,916.79,901.57,914.57,919.19,901.57,916.79,17.62,0.71,0.94,0.45,5.31,0.91,broken,3,True,2.36
MU,2H,supply,DBD,2026-05-28T12:30:00-04:00,949.49,937.02,940.86,949.49,934.2,937.02,15.29,0.62,0.19,-0.53,3.59,0.68,broken,0,True,2.2
MU,2H,supply,RBD,2026-05-29T10:30:00-04:00,974.14,965.89,967.63,974.14,954.0,965.89,20.14,1.09,1.59,-0.36,5.27,0.71,broken,1,True,2.07
MU,2H,demand,RBR,2026-05-29T14:30:00-04:00,971.58,940.51,956.4,972.96,940.51,971.58,32.45,0.86,0.21,1.89,3.41,1.2,broken,0,True,4.09
MU,2H,supply,RBD,2026-06-01T12:30:00-04:00,1046.97,1037.06,1037.64,1046.97,1033.0,1037.06,13.97,0.6,0.49,-0.08,3.84,0.51,broken,2,True,1.59
MU,2H,supply,DBD,2026-06-01T14:30:00-04:00,1041.37,1034.83,1037.06,1041.37,1027.5,1034.83,13.87,0.51,-0.1,-0.15,8.67,1.09,broken,1,True,2.24
MU,2H,demand,RBR,2026-06-02T10:30:00-04:00,1036.55,1022.42,1030.66,1045.11,1022.42,1036.55,22.69,0.84,0.06,0.68,3.14,0.53,broken,0,True,2.2
MU,2H,demand,DBR,2026-06-03T10:30:00-04:00,1067.43,1054.0,1067.43,1075.65,1054.0,1063.58,21.65,0.83,-0.02,0.36,2.46,0.6,broken,1,True,1.96
MU,2H,supply,RBD,2026-06-03T14:30:00-04:00,1089.29,1073.04,1073.04,1089.29,1067.15,1079.56,22.14,0.75,0.61,-2.84,11.46,1.74,broken,7,True,5.58
MU,2H,supply,RBD,2026-06-04T12:30:00-04:00,1036.37,1017.72,1017.72,1036.37,1008.26,1031.21,28.11,0.75,0.96,-1.23,2.56,0.86,broken,0,True,3.1
MU,2H,demand,RBR,2026-06-08T08:30:00-04:00,938.56,916.5,938.56,952.5,916.5,937.81,36.0,1.34,1.63,0.49,20.27,1.2,broken,1,True,2.69
MU,2H,supply,RBD,2026-06-08T12:30:00-04:00,957.55,952.92,952.92,957.55,944.05,953.37,13.5,0.62,0.5,-0.13,8.33,0.79,broken,3,True,1.92
MU,2H,supply,DBD,2026-06-08T14:30:00-04:00,954.88,949.47,953.22,954.88,928.23,949.47,26.65,0.78,-0.11,0.14,9.16,1.08,broken,3,True,2.22
MU,2H,supply,DBD,2026-06-10T12:30:00-04:00,909.5,900.57,901.04,909.5,890.59,900.57,18.91,0.65,-1.19,-0.23,18.96,0.74,broken,0,True,1.97
MU,2H,demand,RBR,2026-06-11T10:30:00-04:00,921.84,897.3,916.51,931.45,897.3,921.84,34.15,0.83,0.78,0.74,5.44,0.9,fresh,0,False,5.65
MU,2H,demand,RBR,2026-06-12T10:30:00-04:00,990.52,975.91,989.37,1004.0,975.91,990.52,28.09,0.87,-0.13,0.08,2.78,0.44,broken,2,True,1.52
MU,2H,supply,RBD,2026-06-12T12:30:00-04:00,1003.3,990.65,990.65,1003.3,987.53,993.84,15.77,0.46,0.11,-0.33,4.13,0.42,broken,0,True,1.76
MU,2H,demand,RBR,2026-06-15T12:30:00-04:00,1080.86,1069.0,1077.68,1084.57,1069.0,1080.86,15.57,0.54,0.3,0.18,2.23,0.75,broken,1,True,1.93
MU,2H,supply,RBD,2026-06-15T14:30:00-04:00,1097.47,1080.71,1080.71,1097.47,1076.78,1087.8,20.69,0.75,0.27,-0.45,4.05,0.87,broken,1,True,2.31
MU,2H,supply,DBD,2026-06-16T12:30:00-04:00,1054.68,1043.93,1054.32,1054.68,1037.58,1043.93,17.1,0.56,-0.81,-0.69,2.22,0.72,broken,1,True,2.4
MU,2H,supply,RBD,2026-06-17T12:30:00-04:00,1072.5,1055.88,1057.71,1072.5,1035.0,1055.88,37.5,0.88,0.54,-0.46,7.93,1.47,broken,0,True,2.93
MU,2H,demand,RBR,2026-06-18T10:30:00-04:00,1124.08,1109.97,1115.4,1133.24,1109.97,1124.08,23.27,1.11,2.54,0.64,2.41,0.87,broken,0,True,2.51
MU,2H,demand,DBR,2026-06-18T14:30:00-04:00,1144.92,1128.35,1144.92,1149.43,1128.35,1132.01,21.08,1.03,0.26,1.93,4.54,1.31,broken,0,True,4.23
MU,2H,demand,DBR,2026-06-22T12:30:00-04:00,1200.76,1186.36,1200.76,1202.13,1186.36,1193.82,15.77,0.71,0.11,0.59,2.5,0.98,broken,0,True,2.57
MU,2H,supply,RBD,2026-06-22T14:30:00-04:00,1213.56,1193.82,1193.82,1213.56,1185.86,1211.2,27.7,0.96,0.35,-3.54,6.15,1.55,broken,1,True,6.09
MU,2H,supply,DBD,2026-06-23T10:30:00-04:00,1105.68,1085.55,1104.45,1105.68,1073.04,1085.55,32.64,1.03,-3.8,-0.85,1.48,0.86,broken,0,True,2.71
MU,2H,supply,DBD,2026-06-23T14:30:00-04:00,1061.0,1051.42,1057.82,1061.0,1038.5,1051.42,22.5,1.14,-1.0,-0.07,5.3,1.18,broken,1,True,2.25
MU,2H,supply,DBD,2026-06-24T10:30:00-04:00,1058.52,1044.04,1049.25,1058.52,1028.93,1044.04,29.59,0.9,-0.22,-0.4,2.54,0.96,broken,1,True,2.36
MU,2H,demand,DBR,2026-06-25T14:30:00-04:00,1223.82,1194.0,1223.82,1231.53,1194.0,1214.59,37.53,0.99,-0.05,-0.73,4.9,1.23,broken,0,True,2.96
MU,2H,supply,DBD,2026-06-26T10:30:00-04:00,1187.77,1184.97,1184.97,1187.77,1150.2,1185.4,37.57,1.08,-0.67,-0.98,99.46,0.81,fresh,0,False,5.79
MU,2H,supply,DBD,2026-06-26T14:30:00-04:00,1155.81,1122.92,1143.45,1155.81,1121.36,1122.92,34.45,0.98,-1.39,-1.5,3.58,1.33,broken,3,True,3.83
MU,2H,demand,RBR,2026-06-29T12:30:00-04:00,1121.0,1105.02,1111.73,1129.9,1105.02,1121.0,24.88,0.79,1.28,0.47,2.54,0.78,broken,0,True,2.24
MU,2H,supply,RBD,2026-06-30T14:30:00-04:00,1168.68,1149.83,1149.83,1168.68,1148.01,1151.01,20.67,0.64,-0.1,-1.57,6.4,0.8,fresh,0,False,6.36
MU,2H,supply,DBD,2026-07-01T08:30:00-04:00,1097.0,1074.46,1082.01,1097.0,1064.25,1074.46,32.75,0.8,-1.57,-0.49,3.2,1.03,fresh,0,False,5.52
MU,2H,supply,DBD,2026-07-01T14:30:00-04:00,1066.6,1033.29,1043.52,1066.6,1032.2,1033.29,34.4,0.83,-0.38,-0.42,2.67,0.84,fresh,0,False,5.26
MU,3H,demand,DBR,2026-01-20T15:30:00-05:00,366.79,364.91,366.79,367.8,364.91,365.0,2.89,0.37,-0.08,2.7,5.72,3.44,broken,6,True,7.2
MU,3H,supply,RBD,2026-01-21T15:30:00-05:00,389.5,386.77,386.77,389.5,384.72,388.93,4.78,0.44,0.73,0.4,2.09,2.2,broken,0,True,4.1
MU,3H,demand,RBR,2026-01-29T12:30:00-05:00,432.43,428.54,431.58,437.52,428.54,432.43,8.98,0.72,-0.25,0.3,4.0,0.2,broken,1,True,2.0
MU,3H,demand,DBR,2026-01-30T15:30:00-05:00,414.73,410.78,411.54,419.35,410.78,414.73,8.57,0.5,-1.72,2.27,8.6,1.86,broken,3,True,5.63
MU,3H,demand,RBR,2026-02-04T15:30:00-05:00,379.9,376.13,379.9,382.07,376.13,379.47,5.94,0.35,0.44,0.17,28.93,1.96,broken,5,True,3.63
MU,3H,supply,DBD,2026-02-09T12:30:00-05:00,389.85,386.7,387.69,389.85,384.58,386.7,5.27,0.52,-0.5,-0.22,3.46,0.21,broken,0,True,1.93
MU,3H,supply,DBD,2026-02-10T09:30:00-05:00,382.79,375.9,375.9,382.79,366.06,377.2,16.73,1.71,-0.67,-0.41,4.48,0.7,broken,0,True,2.62
MU,3H,demand,DBR,2026-02-19T12:30:00-05:00,413.8,411.7,413.8,415.37,411.7,413.55,3.67,0.4,-0.59,0.25,12.91,0.18,broken,4,True,1.93
MU,3H,demand,DBR,2026-02-26T12:30:00-05:00,413.1,410.31,412.03,419.51,410.31,413.1,9.2,0.85,-1.35,0.23,2.43,0.29,broken,1,True,2.01
MU,3H,demand,DBR,2026-03-03T15:30:00-05:00,381.83,379.16,381.83,383.2,379.16,379.8,4.04,0.35,-0.53,2.48,6.4,2.02,broken,2,True,6.0
MU,3H,demand,DBR,2026-03-05T12:30:00-05:00,390.68,380.3,390.61,391.98,380.3,390.68,11.68,1.15,-0.94,0.59,97.15,0.31,broken,1,True,2.41
MU,3H,demand,DBR,2026-03-06T15:30:00-05:00,371.19,367.45,371.19,372.6,367.45,370.38,5.15,0.62,-1.51,-0.35,3.46,1.08,broken,1,True,2.94
MU,3H,demand,DBR,2026-03-09T07:30:00-04:00,366.8,357.67,363.96,368.8,357.67,366.8,11.13,1.07,-0.43,1.19,4.27,1.47,broken,2,True,4.16
MU,3H,supply,DBD,2026-03-11T13:30:00-04:00,422.66,418.62,420.71,422.66,417.3,418.62,5.36,0.75,0.14,-1.52,3.83,1.03,broken,0,True,4.05
MU,3H,demand,DBR,2026-03-12T13:30:00-04:00,406.17,403.16,406.17,408.21,403.16,405.32,5.05,0.71,0.29,1.75,12.08,1.53,broken,2,True,4.78
MU,3H,demand,RBR,2026-03-13T10:30:00-04:00,423.77,415.97,423.77,425.85,415.97,422.7,9.88,1.36,1.53,0.3,3.27,0.93,broken,4,True,2.73
MU,3H,demand,RBR,2026-03-13T13:30:00-04:00,426.13,419.5,422.63,426.3,419.5,426.13,6.8,0.95,0.21,1.83,5.75,1.39,broken,4,True,4.72
MU,3H,demand,RBR,2026-03-16T07:30:00-04:00,446.26,444.54,446.16,454.86,444.54,446.26,10.32,1.37,2.16,0.26,27.12,1.18,broken,0,True,2.94
MU,3H,supply,RBD,2026-03-16T10:30:00-04:00,451.67,446.28,446.28,451.67,444.86,449.13,6.81,1.13,2.1,-0.67,2.58,1.13,broken,0,True,3.3
MU,3H,demand,DBR,2026-03-16T13:30:00-04:00,449.13,437.75,449.13,450.12,437.75,441.78,12.38,1.15,-0.41,1.11,1.64,1.13,broken,3,True,3.73
MU,3H,demand,RBR,2026-03-17T07:30:00-04:00,453.81,445.14,452.54,456.46,445.14,453.81,11.32,1.12,0.44,0.31,2.57,1.29,broken,1,True,3.11
MU,3H,demand,DBR,2026-03-18T13:30:00-04:00,465.42,461.6,465.42,470.23,461.6,461.84,8.63,1.35,0.03,-1.27,6.95,1.98,broken,0,True,4.75
MU,3H,supply,DBD,2026-03-19T13:30:00-04:00,453.38,443.77,443.77,453.38,442.36,444.24,11.02,1.2,-0.49,-1.24,28.14,1.13,broken,1,True,3.86
MU,3H,supply,DBD,2026-03-20T13:30:00-04:00,423.56,422.96,422.96,423.56,415.36,423.0,8.2,1.26,-0.64,0.11,63.0,0.94,broken,5,True,2.55
MU,3H,supply,RBD,2026-03-23T07:30:00-04:00,430.07,424.35,426.55,430.07,416.5,424.35,13.57,0.93,0.12,-1.73,9.18,1.51,broken,1,True,4.74
MU,3H,supply,DBD,2026-03-23T13:30:00-04:00,409.23,403.89,403.89,409.23,402.71,404.23,6.52,0.8,-1.63,-0.93,25.19,0.83,broken,4,True,3.26
MU,3H,demand,DBR,2026-03-24T10:30:00-04:00,392.71,390.09,392.71,397.55,390.09,391.51,7.46,0.94,-1.01,0.33,3.38,0.83,broken,0,True,2.66
MU,3H,supply,RBD,2026-03-24T13:30:00-04:00,398.4,391.61,391.61,398.4,388.91,395.66,9.49,0.83,0.23,-1.01,3.12,1.28,broken,0,True,3.79
MU,3H,supply,RBD,2026-03-25T13:30:00-04:00,384.89,380.6,380.6,384.89,377.9,382.09,6.99,0.73,-0.07,-1.34,3.38,0.85,broken,3,True,3.68
MU,3H,supply,RBD,2026-03-27T07:30:00-04:00,367.3,359.95,359.95,367.3,354.06,360.93,13.24,0.81,0.14,-0.19,2.44,1.0,broken,3,True,2.69
MU,3H,supply,DBD,2026-03-27T13:30:00-04:00,359.95,357.34,358.38,359.95,355.46,357.34,4.49,0.68,-0.29,-1.43,21.84,1.04,broken,0,True,3.97
MU,3H,demand,RBR,2026-04-02T13:30:00-04:00,366.13,361.18,364.74,366.94,361.18,366.13,5.76,0.62,0.75,0.86,3.24,0.77,multiple_tests,2,False,3.63
MU,3H,supply,RBD,2026-04-07T13:30:00-04:00,378.46,375.02,375.02,378.46,368.88,377.7,9.58,0.67,0.54,2.22,2.76,0.86,broken,0,True,4.59
MU,3H,supply,RBD,2026-04-08T13:30:00-04:00,407.9,406.7,406.7,407.9,401.75,406.86,6.15,0.62,-0.07,-0.5,46.92,0.67,broken,0,True,2.67
MU,3H,demand,DBR,2026-04-10T10:30:00-04:00,419.62,414.04,419.62,423.86,414.04,419.25,9.82,0.84,-0.18,0.12,4.26,0.68,broken,0,True,2.29
MU,3H,demand,RBR,2026-04-13T10:30:00-04:00,416.83,410.54,412.98,421.03,410.54,416.83,10.49,1.02,-0.35,0.87,2.51,0.91,fresh,0,False,6.28
MU,3H,demand,DBR,2026-04-15T10:30:00-04:00,450.03,439.32,450.03,453.89,439.32,445.14,14.57,1.15,-1.58,0.87,2.27,0.75,multiple_tests,7,False,3.62
MU,3H,supply,DBD,2026-04-16T13:30:00-04:00,460.32,457.41,459.14,460.32,451.5,457.41,8.82,0.68,-0.24,0.02,5.46,0.85,broken,4,True,2.37
MU,3H,supply,DBD,2026-04-17T10:30:00-04:00,462.18,457.07,457.68,462.18,452.2,457.07,9.98,0.91,-0.03,-0.16,3.42,0.66,broken,2,True,2.32
MU,3H,supply,DBD,2026-04-17T13:30:00-04:00,459.99,455.02,457.11,459.99,454.31,455.02,5.68,0.67,-0.21,-0.51,4.5,0.63,broken,2,True,2.64
MU,3H,demand,RBR,2026-04-21T13:30:00-04:00,449.52,447.21,449.07,455.45,447.21,449.52,8.24,0.79,0.15,1.95,25.72,1.2,fresh,0,False,7.65
MU,3H,demand,RBR,2026-04-23T13:30:00-04:00,482.12,473.2,482.12,485.29,473.2,482.0,12.09,0.96,0.36,1.65,47.04,1.09,fresh,0,False,7.24
MU,3H,demand,DBR,2026-04-24T13:30:00-04:00,496.0,493.02,495.15,499.3,493.02,496.0,6.28,0.77,-0.51,1.82,8.06,1.23,one_test,1,False,6.05
MU,3H,supply,RBD,2026-04-27T13:30:00-04:00,524.8,519.8,519.8,524.8,516.25,524.7,8.55,0.78,0.59,-1.83,4.64,1.11,broken,3,True,4.44
MU,3H,demand,RBR,2026-04-28T13:30:00-04:00,504.24,499.36,499.36,510.74,499.36,504.24,11.38,0.84,0.17,1.37,3.67,0.89,one_test,1,False,5.26
MU,3H,supply,RBD,2026-04-29T07:30:00-04:00,531.02,522.15,526.72,531.02,516.62,522.15,14.4,0.91,1.74,-0.92,2.63,1.01,broken,1,True,3.43
MU,3H,demand,DBR,2026-04-30T10:30:00-04:00,509.05,502.57,507.98,513.47,502.57,509.05,10.9,0.91,-0.63,0.58,8.06,0.81,fresh,0,False,5.89
MU,3H,supply,RBD,2026-05-04T10:30:00-04:00,587.39,581.06,581.51,587.39,573.0,581.06,14.39,1.2,2.28,-0.28,10.43,0.9,broken,0,True,2.68
MU,3H,demand,DBR,2026-05-04T13:30:00-04:00,581.06,571.55,581.06,581.42,571.55,576.36,9.87,0.9,-0.32,4.19,7.69,1.79,fresh,0,False,10.29
MU,3H,supply,DBD,2026-05-05T13:30:00-04:00,646.8,640.5,642.88,646.8,635.23,640.5,11.57,0.93,-0.28,-0.63,13.31,1.44,broken,0,True,3.57
MU,3H,demand,DBR,2026-05-07T13:30:00-04:00,646.76,635.42,638.98,649.3,635.42,646.76,13.88,0.73,-1.27,2.57,4.05,1.23,fresh,0,False,8.3
MU,3H,supply,RBD,2026-05-08T13:30:00-04:00,747.21,736.21,736.21,747.21,727.5,746.88,19.71,1.15,1.51,0.86,2.23,1.45,broken,0,True,3.82
MU,3H,supply,RBD,2026-05-11T13:30:00-04:00,816.51,795.51,803.4,816.51,787.04,795.51,29.47,1.09,0.91,-1.58,3.12,0.99,broken,6,True,4.07
MU,3H,demand,RBR,2026-05-13T13:30:00-04:00,803.19,794.2,801.61,813.0,794.2,803.19,18.8,0.75,-0.01,-0.08,8.1,0.74,broken,0,True,2.31
MU,3H,supply,DBD,2026-05-14T13:30:00-04:00,798.0,775.91,785.26,798.0,775.63,775.91,22.37,0.67,-0.76,-1.2,4.19,1.0,broken,1,True,3.7
MU,3H,supply,DBD,2026-05-15T10:30:00-04:00,743.68,736.73,736.73,743.68,729.5,743.31,14.18,0.76,-1.01,-0.6,2.92,0.62,broken,1,True,2.72
MU,3H,supply,DBD,2026-05-18T13:30:00-04:00,688.2,681.7,682.38,688.2,663.25,681.7,24.95,1.08,-0.85,-0.59,3.18,0.97,broken,0,True,3.06
MU,3H,demand,RBR,2026-05-21T10:30:00-04:00,753.35,741.12,753.35,759.22,741.12,752.72,18.1,0.86,0.69,0.31,14.84,0.78,multiple_tests,3,False,3.08
MU,3H,demand,DBR,2026-05-22T07:30:00-04:00,756.82,747.2,756.82,761.9,747.2,755.32,14.7,0.55,0.09,0.51,9.49,0.8,one_test,1,False,4.31
MU,3H,demand,DBR,2026-05-22T13:30:00-04:00,770.0,750.63,770.0,780.2,750.63,750.79,29.57,0.83,-0.16,4.48,2.97,1.41,fresh,0,False,9.91
MU,3H,supply,RBD,2026-05-26T13:30:00-04:00,916.8,890.97,890.97,916.8,890.0,895.98,26.8,1.45,0.61,-0.12,12.62,1.58,broken,1,True,3.2
MU,3H,demand,RBR,2026-05-28T07:30:00-04:00,932.19,904.78,930.28,945.23,904.78,932.19,40.45,0.86,0.76,0.12,2.13,1.07,broken,3,True,2.69
MU,3H,supply,RBD,2026-05-28T10:30:00-04:00,949.49,932.02,932.02,949.49,927.0,936.09,22.49,1.07,0.23,-0.39,3.1,0.71,broken,0,True,2.6
MU,3H,demand,DBR,2026-05-28T13:30:00-04:00,935.98,919.07,935.98,944.22,919.07,923.35,25.15,0.72,-0.28,1.4,3.51,0.99,broken,1,True,3.9
MU,3H,demand,RBR,2026-05-29T13:30:00-04:00,971.58,940.51,956.6,972.96,940.51,971.58,32.45,0.95,0.13,1.77,3.46,0.95,broken,0,True,4.22
MU,3H,supply,RBD,2026-06-01T13:30:00-04:00,1046.97,1034.83,1042.0,1046.97,1027.5,1034.83,19.47,0.64,0.38,-0.14,2.7,0.89,broken,1,True,2.54
MU,3H,demand,DBR,2026-06-03T10:30:00-04:00,1067.43,1054.0,1067.43,1075.65,1054.0,1066.43,21.65,0.73,0.07,0.38,12.9,0.69,broken,0,True,2.57
MU,3H,supply,RBD,2026-06-03T13:30:00-04:00,1089.29,1066.6,1066.6,1089.29,1062.5,1079.56,26.79,0.71,0.38,-2.3,5.77,1.15,broken,7,True,4.94
MU,3H,supply,DBD,2026-06-04T13:30:00-04:00,1036.37,997.17,1021.33,1036.37,996.59,997.17,39.78,0.88,-0.23,-2.0,2.7,1.12,broken,3,True,4.62
MU,3H,demand,RBR,2026-06-08T07:30:00-04:00,938.56,916.5,938.56,952.5,916.5,937.81,36.0,1.0,0.91,0.46,22.13,1.16,broken,1,True,3.12
MU,3H,supply,DBD,2026-06-08T13:30:00-04:00,957.55,949.47,954.13,957.55,928.23,949.47,29.32,0.8,0.33,0.13,7.37,0.82,broken,2,True,2.45
MU,3H,demand,DBR,2026-06-10T13:30:00-04:00,896.82,883.25,896.82,908.8,883.25,891.5,25.55,0.86,-1.29,0.58,2.26,0.7,fresh,0,False,5.78
