status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,latest_price_session,latest_price_time,prior_rth_close,gap_abs,gap_pct,gap_direction,gap_size_bucket,recent_move_direction,recent_move_pct,recent_move_strength,price_vs_9ema,price_vs_vwap,ema9,session_vwap,volume_ratio_recent,volume_state,vpa_state,current_price_session,snapshot_context_time,snapshot_context_type,gap_zone_context,zone_thesis,zone_movement_state,historical_zone_tendency,historical_reaction_score,observation_score,observation_reason,watch_for,movement_watchlist_bucket,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed,snapshot_test_date,snapshot_as_of_date,snapshot_type,snapshot_candidate_id,snapshot_source_file
Future,UBER,81.52,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,DBD,supply,86.45,85.11,86.45,85.11,86.45,4.41,fresh,Fresh / untested (0 tests),0,-1.18,Moderate,1.54,4.1,Excellent,8.72,"1D demand @ 81.01 (RR 0.10, multiple_tests, tests 3, quality 4.8, soft obstacle: low_quality)",0.1,0.1,4.79,81.01,,1:0.10–1:0.35,"T1: 1D demand @ 81.01 (RR 0.10, multiple_tests, tests 3, quality 4.8, soft obstacle: low_quality) | T2: 1D demand @ 79.77 (RR 0.35, one_test, tests 1, quality 10.5)","1D demand @ 81.01 (RR 0.10, multiple_tests, tests 3, quality 4.8, soft obstacle: low_quality)",0.1,multiple_tests,3.0,soft_obstacle,"1D demand @ 79.77 (RR 0.35, one_test, tests 1, quality 10.5)",0.35,one_test,1.0,hard_target,,,,,,1,"1D demand @ 81.01 (RR 0.10, multiple_tests, tests 3, quality 4.8, soft obstacle: low_quality)",t1_nearest_unbroken_opposing_zone,B,1,1D,1D supply 85.11-86.45 DBD,1D,80.35,81.01,1D,below_price,0.63,82.04,83.66,1D,above_price,0.64,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,80.75,0.766,0.949,Gap up,small_gap,Sideways,0.186,sideways,above_9ema,above_vwap,81.112,80.768,2.982,high_volume,high_volume,Premarket,2026-01-06T08:00:00-05:00,preopen,gap_between_zones,Supply Rejection Watch,below_supply_no_trigger,"Supply history: rejects 50%, breaks 50% (2 tests)",0.0,50.0,"structure mixed; gap up 0.95%; Supply history: rejects 50%, breaks 50% (2 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Research / monitor only,rejected_low_target_quality;rejected_low_rr_to_nearest_opposing_zone,5.507,B,Poor <1:1.5,rr-poor,T1 1:0.10 (Poor <1:1.5); range 1:0.10–1:0.35,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|UBER|Supply Rejection — Puts|supply|1D|85.11|86.45|51,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
Future,GOOGL,316.74,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,DBR/RBR,demand,302.46,293.85,293.85,302.46,293.85,4.51,fresh,Fresh / untested (0 tests),0,0.55,Weak,1.36,7.34,Strong,8.41,"1D supply @ 319.49 (RR 0.12, multiple_tests, tests 3, quality 7.0)",0.12,0.12,7.05,319.49,,1:0.12,"T1: 1D supply @ 319.49 (RR 0.12, multiple_tests, tests 3, quality 7.0)","1D supply @ 319.49 (RR 0.12, multiple_tests, tests 3, quality 7.0)",0.12,multiple_tests,3.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,B,2,1D,1D demand 299.23-302.46 DBR; 1D demand 293.85-299.66 RBR,1D,305.3,309.88,1D,below_price,2.17,319.49,324.5,1D,above_price,0.87,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,316.69,0.05,0.016,Flat / no meaningful gap,flat,Sideways,0.311,grinding,above_9ema,above_vwap,316.216,316.55,2.97,high_volume,volume_expansion_with_direction,Premarket,2026-01-06T08:00:00-05:00,preopen,no_meaningful_gap,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 36%, breaks 55% (11 tests)",-3.64,58.4,"structure mixed; volume expansion; Demand history: holds 36%, breaks 55% (11 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,6.184,B,Poor <1:1.5,rr-poor,T1 1:0.12 (Poor <1:1.5); range 1:0.12–1:0.12,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|GOOGL|Demand Reversal / Hold — Calls|demand|1D|293.85|302.46|52,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
Future,TEM,65.43,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,RBR,demand,62.36,59.09,59.09,62.36,59.09,4.69,fresh,Fresh / untested (0 tests),0,0.83,Weak,1.44,1.09,Strong,8.27,"1D supply @ 65.92 (RR 0.08, fresh, tests 0, quality 13.4)",0.08,0.08,13.38,65.92,,1:0.08–1:3.59,"T1: 1D supply @ 65.92 (RR 0.08, fresh, tests 0, quality 13.4) | T2: 1D supply @ 67.36 (RR 0.30, one_test, tests 1, quality 10.8) | T3: 1D supply @ 73.86 (RR 1.33, fresh, tests 0, quality 13.7) | T4: 1D supply @ 82.23 (RR 2.65, fresh, tests 0, quality 15.7) | T5: 1D supply @ 88.22 (RR 3.59, multiple_tests, tests 3, quality 5.8, soft obstacle: low_quality)","1D supply @ 65.92 (RR 0.08, fresh, tests 0, quality 13.4)",0.08,fresh,0.0,hard_target,"1D supply @ 67.36 (RR 0.30, one_test, tests 1, quality 10.8)",0.3,one_test,1.0,hard_target,"1D supply @ 73.86 (RR 1.33, fresh, tests 0, quality 13.7)",1.33,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,B,1,1D,1D demand 59.09-62.36 RBR,1D,59.09,62.36,1D,below_price,4.69,65.92,67.8,1D,above_price,0.75,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,64.67,0.76,1.175,Gap up,small_gap,Bullish,0.894,directional,above_9ema,above_vwap,64.855,64.793,3.194,high_volume,high_volume,Premarket,2026-01-06T08:00:00-05:00,preopen,gap_between_zones,Demand Hold/Reversal Watch,bouncing_from_demand,"Demand history: holds 17%, breaks 50% (6 tests)",-6.67,57.3,"structure mixed; bouncing from demand; gap up 1.18%; Demand history: holds 17%, breaks 50% (6 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,6.396,B,Poor <1:1.5,rr-poor,T1 1:0.08 (Poor <1:1.5); range 1:0.08–1:1.33,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|TEM|Demand Reversal / Hold — Calls|demand|1D|59.09|62.36|53,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
Future,HIMS,35.07,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,RBR,demand,33.41,32.05,32.05,33.41,32.05,4.73,fresh,Fresh / untested (0 tests),0,0.81,Weak,1.38,3.17,Strong,8.19,"1D supply @ 36.01 (RR 0.31, multiple_tests, tests 2, quality 6.9)",0.31,0.31,6.91,36.01,,1:0.31–1:1.88,"T1: 1D supply @ 36.01 (RR 0.31, multiple_tests, tests 2, quality 6.9) | T2: 1D supply @ 37.21 (RR 0.71, one_test, tests 1, quality 9.8) | T3: 1D supply @ 39.02 (RR 1.31, multiple_tests, tests 7, quality -999.0, soft obstacle: 4plus_tests) | T4: 1D supply @ 39.04 (RR 1.31, fresh, tests 0, quality 13.7) | T5: 1D supply @ 40.74 (RR 1.88, multiple_tests, tests 3, quality 5.2, soft obstacle: low_quality)","1D supply @ 36.01 (RR 0.31, multiple_tests, tests 2, quality 6.9)",0.31,multiple_tests,2.0,hard_target,"1D supply @ 37.21 (RR 0.71, one_test, tests 1, quality 9.8)",0.71,one_test,1.0,hard_target,"1D supply @ 39.02 (RR 1.31, multiple_tests, tests 7, quality -999.0, soft obstacle: 4plus_tests)",1.31,multiple_tests,7.0,soft_obstacle,4,,t1_nearest_unbroken_opposing_zone,B,1,1D,1D demand 32.05-33.41 RBR,1D,32.05,33.41,1D,below_price,4.73,36.01,36.9,1D,above_price,2.68,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,34.73,0.34,0.979,Gap up,small_gap,Sideways,0.029,sideways,above_9ema,above_vwap,34.921,34.806,2.7,high_volume,high_volume,Premarket,2026-01-06T08:00:00-05:00,preopen,gap_between_zones,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 25%, breaks 75% (4 tests)",-10.0,40.0,"structure mixed; gap up 0.98%; Demand history: holds 25%, breaks 75% (4 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,rejected_low_rr_to_nearest_opposing_zone,5.892,B,Poor <1:1.5,rr-poor,T1 1:0.31 (Poor <1:1.5); range 1:0.31–1:1.31,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|HIMS|Demand Reversal / Hold — Calls|demand|1D|32.05|33.41|54,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
Future,NFLX,91.75,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,DBD,supply,94.31,93.6,94.31,93.6,94.31,2.02,fresh,Fresh / untested (0 tests),0,-1.09,Moderate,0.85,19.62,Weak,7.94,,,,,,no_valid_target,,,,,,,,,,,,,,,,,,0,,no_valid_target,C,1,1D,1D supply 93.60-94.31 DBD,1D,,,,,,93.6,94.31,1D,above_price,2.02,zone_context_mixed,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,91.46,0.29,0.317,Flat / no meaningful gap,flat,Sideways,0.273,grinding,above_9ema,above_vwap,91.567,91.434,3.056,high_volume,absorption_possible,Premarket,2026-01-06T08:00:00-05:00,preopen,no_meaningful_gap,Supply Rejection Watch,below_supply_no_trigger,"Supply history: rejects 0%, breaks 75% (4 tests)",-15.0,43.0,"structure mixed; possible absorption; Supply history: rejects 0%, breaks 75% (4 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Research / monitor only,no_valid_target;rejected_low_rr_to_nearest_opposing_zone,4.533,C,Poor <1:1.5,rr-poor,No valid target,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|NFLX|Supply Rejection — Puts|supply|1D|93.6|94.31|55,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
Future,RBLX,80.0,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,RBD,supply,82.56,81.68,82.56,81.68,82.56,2.1,multiple_tests,Multiple retests (2 tests),2,-0.28,Weak,0.77,5.62,Weak,4.55,,,,,,no_valid_target,,,,,,,,,,,,,,,,,,0,,no_valid_target,C,1,1D,1D supply 81.68-82.56 RBD,1D,,,,,,81.68,82.56,1D,above_price,2.1,zone_context_mixed,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,81.055,-1.055,-1.302,Gap down,small_gap,Bearish,-2.57,impulsive,below_9ema,below_vwap,81.404,81.046,3.806,high_volume,absorption_possible,Premarket,2026-01-06T08:00:00-05:00,preopen,gap_between_zones,Supply Rejection Watch,rejecting_from_supply,"Supply history: rejects 50%, breaks 50% (8 tests)",0.0,72.0,"structure mixed; rejecting from supply; possible absorption; gap down -1.30%; Supply history: rejects 50%, breaks 50% (8 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Priority movement watch,rejected_2_tests_without_confluence_or_quality;no_valid_target;rejected_low_rr_to_nearest_opposing_zone,3.077,C,Poor <1:1.5,rr-poor,No valid target,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|RBLX|Supply Rejection — Puts|supply|1D|81.68|82.56|56,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
Future,NET,197.66,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D,RBR,demand,195.68,193.31,193.31,193.31,195.68,2.2,multiple_tests,Multiple retests (2 tests),2,0.97,Weak,1.16,2.93,Average,5.63,,,,,,no_valid_target,,,,,,,,,,,,,,,,,,0,,no_valid_target,C,1,1D,1D demand 193.31-195.68 RBR,1D,193.31,195.68,1D,below_price,1.0,199.18,201.38,1D,above_price,0.77,between_nearest_demand_and_supply,2026-01-06T04:05:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 04:05 AM EST,197.72,-0.06,-0.03,Flat / no meaningful gap,flat,Bearish,-0.763,directional,below_9ema,below_vwap,198.395,197.977,4.202,high_volume,volume_expansion_with_direction,Premarket,2026-01-06T08:00:00-05:00,preopen,no_meaningful_gap,Demand Breakdown Watch,approaching_demand_with_weakness,"Demand history: holds 33%, breaks 67% (6 tests)",6.67,82.7,"structure mixed; approaching demand with weakness; volume expansion; Demand history: holds 33%, breaks 67% (6 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,rejected_2_tests_without_confluence_or_quality;no_valid_target;rejected_low_rr_to_nearest_opposing_zone,3.337,C,Poor <1:1.5,rr-poor,No valid target,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|NET|Demand Breakdown / Continuation — Puts|demand|1D|193.31|195.68|57,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
Future,GOOGL,316.74,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D,DBD/RBD,supply,324.5,319.49,324.5,324.5,319.49,2.45,multiple_tests,Multiple retests (3 tests),3,-0.85,Weak,0.75,3.56,Weak,5.6,,,,,,no_valid_target,,,,,,,,,,,,,,,,,,0,,no_valid_target,C,2,1D,1D supply 319.49-323.16 RBD; 1D supply 319.95-324.50 DBD,1D,305.3,309.88,1D,below_price,2.17,319.49,324.5,1D,above_price,0.87,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,316.69,0.05,0.016,Flat / no meaningful gap,flat,Sideways,0.311,grinding,above_9ema,above_vwap,316.216,316.55,2.97,high_volume,volume_expansion_with_direction,Premarket,2026-01-06T08:00:00-05:00,preopen,no_meaningful_gap,Supply Breakout Watch,below_supply_no_trigger,"Supply history: rejects 50%, breaks 50% (2 tests)",0.0,62.0,"structure mixed; volume expansion; Supply history: rejects 50%, breaks 50% (2 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,research_only_3_tests;no_valid_target;rejected_low_rr_to_nearest_opposing_zone,3.155,C,Poor <1:1.5,rr-poor,No valid target,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|GOOGL|Supply Breakout / Continuation — Calls|supply|1D|319.49|324.5|58,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
Future,NOW,149.24,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,DBD,supply,154.69,153.19,154.69,153.19,154.69,2.65,fresh,Fresh / untested (0 tests),0,-0.43,Weak,1.84,7.04,Excellent,8.77,,,,,,no_valid_target,,,,,,,,,,,,,,,,,,0,,no_valid_target,C,2,1D,1D supply 153.19-154.54 DBD; 1D supply 153.85-154.69 DBD,1D,,,,,,153.19,154.69,1D,above_price,2.65,zone_context_mixed,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,147.59,1.65,1.118,Gap up,small_gap,Bullish,1.111,directional,above_9ema,above_vwap,147.416,147.446,2.402,high_volume,high_volume,Premarket,2026-01-06T08:00:00-05:00,preopen,gap_between_zones,Supply Rejection Watch,approaching_supply_with_strength,"Supply history: rejects 25%, breaks 50% (4 tests)",-5.0,59.0,"structure mixed; approaching supply with strength; gap up 1.12%; Supply history: rejects 25%, breaks 50% (4 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,no_valid_target;rejected_low_rr_to_nearest_opposing_zone,4.978,C,Poor <1:1.5,rr-poor,No valid target,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|NOW|Supply Rejection — Puts|supply|1D|153.19|154.69|59,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
Future,NFLX,91.75,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,DBD/RBD,supply,97.24,95.19,97.24,95.19,97.24,3.75,multiple_tests,Multiple retests (2 tests),2,-0.45,Weak,1.91,12.58,Excellent,6.36,,,,,,no_valid_target,,,,,,,,,,,,,,,,,,0,,no_valid_target,C,2,1D,1D supply 96.71-97.24 DBD; 1D supply 95.19-96.92 RBD,1D,,,,,,93.6,94.31,1D,above_price,2.02,zone_context_mixed,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,91.46,0.29,0.317,Flat / no meaningful gap,flat,Sideways,0.273,grinding,above_9ema,above_vwap,91.567,91.434,3.056,high_volume,absorption_possible,Premarket,2026-01-06T08:00:00-05:00,preopen,no_meaningful_gap,Supply Rejection Watch,below_supply_no_trigger,"Supply history: rejects 0%, breaks 75% (4 tests)",-15.0,43.0,"structure mixed; possible absorption; Supply history: rejects 0%, breaks 75% (4 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Research / monitor only,no_valid_target;rejected_low_rr_to_nearest_opposing_zone,3.665,C,Poor <1:1.5,rr-poor,No valid target,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|NFLX|Supply Rejection — Puts|supply|1D|95.19|97.24|60,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
Future,UBER,81.52,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D,DBR,demand,79.77,78.31,78.31,78.31,79.77,3.93,one_test,One successful retest (1 tests),1,0.84,Weak,0.92,4.24,Average,6.26,"1D demand @ 81.01 (RR 0.35, multiple_tests, tests 3, quality 4.8, soft obstacle: low_quality)",0.35,0.35,4.79,81.01,,1:0.35,"T1: 1D demand @ 81.01 (RR 0.35, multiple_tests, tests 3, quality 4.8, soft obstacle: low_quality)","1D demand @ 81.01 (RR 0.35, multiple_tests, tests 3, quality 4.8, soft obstacle: low_quality)",0.35,multiple_tests,3.0,soft_obstacle,,,,,,,,,,,0,"1D demand @ 81.01 (RR 0.35, multiple_tests, tests 3, quality 4.8, soft obstacle: low_quality)",t1_nearest_unbroken_opposing_zone,C,1,1D,1D demand 78.31-79.77 DBR,1D,80.35,81.01,1D,below_price,0.63,82.04,83.66,1D,above_price,0.64,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,80.75,0.766,0.949,Gap up,small_gap,Sideways,0.186,sideways,above_9ema,above_vwap,81.112,80.768,2.982,high_volume,high_volume,Premarket,2026-01-06T08:00:00-05:00,preopen,gap_between_zones,Demand Breakdown Watch,above_demand_no_trigger,"Demand history: holds 0%, breaks 75% (4 tests)",15.0,65.0,"structure mixed; gap up 0.95%; Demand history: holds 0%, breaks 75% (4 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,rejected_low_target_quality;rejected_low_rr_to_nearest_opposing_zone,4.79,C,Poor <1:1.5,rr-poor,T1 1:0.35 (Poor <1:1.5); range 1:0.35–1:0.35,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|UBER|Demand Breakdown / Continuation — Puts|demand|1D|78.31|79.77|61,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
Future,AVGO,343.81,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,DBR,demand,330.12,324.61,324.61,330.12,324.61,3.98,multiple_tests,Multiple retests (5 tests),5,0.31,Weak,0.69,24.98,Weak,4.5,"1D supply @ 349.85 (RR 0.31, multiple_tests, tests 2, quality 5.9, soft obstacle: low_quality)",0.31,0.31,5.92,349.85,,1:0.31–1:3.18,"T1: 1D supply @ 349.85 (RR 0.31, multiple_tests, tests 2, quality 5.9, soft obstacle: low_quality) | T2: 1D supply @ 404.82 (RR 3.18, fresh, tests 0, quality 18.0)","1D supply @ 349.85 (RR 0.31, multiple_tests, tests 2, quality 5.9, soft obstacle: low_quality)",0.31,multiple_tests,2.0,soft_obstacle,"1D supply @ 404.82 (RR 3.18, fresh, tests 0, quality 18.0)",3.18,fresh,0.0,hard_target,,,,,,1,"1D supply @ 349.85 (RR 0.31, multiple_tests, tests 2, quality 5.9, soft obstacle: low_quality)",t1_nearest_unbroken_opposing_zone,C,1,1D,1D demand 324.61-330.12 DBR,1D,324.61,330.12,1D,below_price,3.98,349.85,352.68,1D,above_price,1.76,between_nearest_demand_and_supply,2026-01-06T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-06 08:00 AM EST,343.36,0.45,0.131,Flat / no meaningful gap,flat,Bullish,0.56,grinding,above_9ema,above_vwap,343.21,343.19,2.682,high_volume,high_volume,Premarket,2026-01-06T08:00:00-05:00,preopen,no_meaningful_gap,Demand Hold/Reversal Watch,bouncing_from_demand,"Demand history: holds 43%, breaks 57% (7 tests)",-2.86,61.1,"structure mixed; bouncing from demand; Demand history: holds 43%, breaks 57% (7 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Developing movement watch,rejected_4plus_entry_tests;rejected_low_target_quality;rejected_low_rr_to_nearest_opposing_zone,3.347,C,Poor <1:1.5,rr-poor,T1 1:0.31 (Poor <1:1.5); range 1:0.31–1:3.18,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,2026-01-06,2026-01-05,preopen,2026-01-06|preopen|AVGO|Demand Reversal / Hold — Calls|demand|1D|324.61|330.12|62,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-06_movement_context_watchlist.csv
