status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,latest_price_session,latest_price_time,prior_rth_close,gap_abs,gap_pct,gap_direction,gap_size_bucket,recent_move_direction,recent_move_pct,recent_move_strength,price_vs_9ema,price_vs_vwap,ema9,session_vwap,volume_ratio_recent,volume_state,vpa_state,current_price_session,snapshot_context_time,snapshot_context_type,gap_zone_context,zone_thesis,zone_movement_state,historical_zone_tendency,historical_reaction_score,observation_score,observation_reason,watch_for,movement_watchlist_bucket,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed,snapshot_test_date,snapshot_as_of_date,snapshot_type,snapshot_candidate_id,snapshot_source_file
Future,AMZN,240.54,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D,DBD/RBD,supply,251.0,248.41,251.0,251.0,248.41,4.35,fresh,Fresh / untested (0 tests),0,-0.97,Weak,0.58,8.75,Weak,8.05,"1D supply @ 254.00 (RR 5.20, fresh, tests 0, quality 13.8)",5.2,5.2,13.84,254.0,,1:5.20,"T1: 1D supply @ 254.00 (RR 5.20, fresh, tests 0, quality 13.8)","1D supply @ 254.00 (RR 5.20, fresh, tests 0, quality 13.8)",5.2,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,A,2,1D,1D supply 248.41-249.75 RBD; 1D supply 249.03-251.00 DBD,1D,215.18,220.69,1D,below_price,8.25,248.41,251.0,1D,above_price,3.27,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,240.88,-0.34,-0.141,Flat / no meaningful gap,flat,Sideways,-0.48,grinding,below_9ema,below_vwap,241.11,241.009,2.602,high_volume,high_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Supply Breakout Watch,below_supply_no_trigger,"Supply history: rejects 100%, breaks 0% (1 tests)",-15.0,35.0,"structure mixed; Supply history: rejects 100%, breaks 0% (1 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Research / monitor only,eligible_pre_grade,8.627,A,Excellent 1:4.0+,rr-excellent,T1 1:5.20 (Excellent 1:4.0+); range 1:5.20–1:5.20,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|AMZN|Supply Breakout / Continuation — Calls|supply|1D|248.41|251.0|42,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,COST,889.82,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D,DBD/RBD,supply,928.89,912.59,928.89,928.89,912.59,4.39,fresh,Fresh / untested (0 tests),0,-1.81,Strong,1.55,7.7,Excellent,10.36,"1D supply @ 894.68 (RR 0.30, fresh, tests 0, quality 13.5)",0.3,0.3,13.48,894.68,,1:0.30–1:4.92,"T1: 1D supply @ 894.68 (RR 0.30, fresh, tests 0, quality 13.5) | T2: 1D supply @ 942.05 (RR 3.20, one_test, tests 1, quality 10.1) | T3: 1D supply @ 970.00 (RR 4.92, fresh, tests 0, quality 14.8)","1D supply @ 894.68 (RR 0.30, fresh, tests 0, quality 13.5)",0.3,fresh,0.0,hard_target,"1D supply @ 942.05 (RR 3.20, one_test, tests 1, quality 10.1)",3.2,one_test,1.0,hard_target,"1D supply @ 970.00 (RR 4.92, fresh, tests 0, quality 14.8)",4.92,fresh,0.0,hard_target,2,,t1_nearest_unbroken_opposing_zone,A,3,1D,1D supply 920.81-926.32 RBD; 1D supply 912.59-924.90 DBD; 1D supply 922.98-928.89 RBD,1D,852.5,861.14,1D,below_price,3.22,894.68,905.89,1D,above_price,0.55,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,889.24,0.58,0.065,Flat / no meaningful gap,flat,Sideways,-0.414,grinding,below_9ema,above_vwap,891.279,889.102,3.386,high_volume,high_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Supply Breakout Watch,below_supply_no_trigger,"Supply history: rejects 20%, breaks 60% (5 tests)",8.0,58.0,"structure mixed; Supply history: rejects 20%, breaks 60% (5 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,7.591,A,Poor <1:1.5,rr-poor,T1 1:0.30 (Poor <1:1.5); range 1:0.30–1:4.92,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|COST|Supply Breakout / Continuation — Calls|supply|1D|912.59|928.89|43,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,QQQ,622.42,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D,RBD,supply,637.01,632.08,637.01,637.01,632.08,2.34,fresh,Fresh / untested (0 tests),0,-1.59,Strong,1.08,4.23,Average,9.17,"1D supply @ 623.82 (RR 0.28, multiple_tests, tests 3, quality 7.9)",0.28,0.28,7.88,623.82,,1:0.28,"T1: 1D supply @ 623.82 (RR 0.28, multiple_tests, tests 3, quality 7.9)","1D supply @ 623.82 (RR 0.28, multiple_tests, tests 3, quality 7.9)",0.28,multiple_tests,3.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,B+,2,1D,1D supply 632.08-635.82 RBD; 1D supply 635.59-637.01 RBD,1D,616.72,619.32,1D,below_price,0.5,623.82,628.92,1D,above_price,0.22,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,623.47,-1.05,-0.168,Flat / no meaningful gap,flat,Sideways,-0.146,sideways,below_9ema,below_vwap,623.615,623.789,3.157,high_volume,absorption_possible,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Supply Breakout Watch,below_supply_no_trigger,"Supply history: rejects 25%, breaks 50% (4 tests)",5.0,63.0,"structure mixed; possible absorption; Supply history: rejects 25%, breaks 50% (4 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,6.853,B+,Poor <1:1.5,rr-poor,T1 1:0.28 (Poor <1:1.5); range 1:0.28–1:0.28,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|QQQ|Supply Breakout / Continuation — Calls|supply|1D|632.08|637.01|44,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,SPY,691.57,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D,RBR,demand,677.6,674.9,674.9,674.9,677.6,2.41,fresh,Fresh / untested (0 tests),0,0.56,Weak,1.2,3.54,Strong,7.76,"1D demand @ 687.72 (RR 1.43, fresh, tests 0, quality 14.6)",1.43,1.43,14.62,687.72,,1:1.43–1:20.04,"T1: 1D demand @ 687.72 (RR 1.43, fresh, tests 0, quality 14.6) | T2: 1D demand @ 653.62 (RR 14.06, multiple_tests, tests 4, quality -999.0, soft obstacle: 4plus_tests) | T3: 1D demand @ 648.83 (RR 15.83, fresh, tests 0, quality 13.3) | T4: 1D demand @ 643.74 (RR 17.72, one_test, tests 1, quality 10.9) | T5: 1D demand @ 637.46 (RR 20.04, one_test, tests 1, quality 12.9)","1D demand @ 687.72 (RR 1.43, fresh, tests 0, quality 14.6)",1.43,fresh,0.0,hard_target,"1D demand @ 653.62 (RR 14.06, multiple_tests, tests 4, quality -999.0, soft obstacle: 4plus_tests)",14.06,multiple_tests,4.0,soft_obstacle,"1D demand @ 648.83 (RR 15.83, fresh, tests 0, quality 13.3)",15.83,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,B+,1,1D,1D demand 674.90-677.60 RBR,1D,680.59,687.72,1D,below_price,0.56,,,,,,zone_context_mixed,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,691.8,-0.226,-0.033,Flat / no meaningful gap,flat,Sideways,-0.077,sideways,below_9ema,below_vwap,692.025,692.031,3.253,high_volume,high_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Demand Breakdown Watch,above_demand_no_trigger,"Demand history: holds 25%, breaks 50% (4 tests)",5.0,55.0,"structure mixed; Demand history: holds 25%, breaks 50% (4 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,7.307,B+,Poor <1:1.5,rr-poor,T1 1:1.43 (Poor <1:1.5); range 1:1.43–1:15.83,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|SPY|Demand Breakdown / Continuation — Puts|demand|1D|674.9|677.6|45,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,QQQ,622.42,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D,RBR,demand,609.8,606.92,606.92,606.92,609.8,2.49,fresh,Fresh / untested (0 tests),0,0.86,Weak,1.03,7.39,Average,7.89,"1D demand @ 619.32 (RR 1.08, fresh, tests 0, quality 13.7)",1.08,1.08,13.72,619.32,,1:1.08–1:20.16,"T1: 1D demand @ 619.32 (RR 1.08, fresh, tests 0, quality 13.7) | T2: 1D demand @ 586.66 (RR 12.42, multiple_tests, tests 3, quality 6.3) | T3: 1D demand @ 570.07 (RR 18.18, fresh, tests 0, quality 13.9) | T4: 1D demand @ 564.35 (RR 20.16, one_test, tests 1, quality 11.3)","1D demand @ 619.32 (RR 1.08, fresh, tests 0, quality 13.7)",1.08,fresh,0.0,hard_target,"1D demand @ 586.66 (RR 12.42, multiple_tests, tests 3, quality 6.3)",12.42,multiple_tests,3.0,hard_target,"1D demand @ 570.07 (RR 18.18, fresh, tests 0, quality 13.9)",18.18,fresh,0.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,B+,1,1D,1D demand 606.92-609.80 RBR,1D,616.72,619.32,1D,below_price,0.5,623.82,628.92,1D,above_price,0.22,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,623.47,-1.05,-0.168,Flat / no meaningful gap,flat,Sideways,-0.146,sideways,below_9ema,below_vwap,623.615,623.789,3.157,high_volume,absorption_possible,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Demand Breakdown Watch,above_demand_no_trigger,"Demand history: holds 40%, breaks 60% (5 tests)",4.0,62.0,"structure mixed; possible absorption; Demand history: holds 40%, breaks 60% (5 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,7.122,B+,Poor <1:1.5,rr-poor,T1 1:1.08 (Poor <1:1.5); range 1:1.08–1:18.18,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|QQQ|Demand Breakdown / Continuation — Puts|demand|1D|606.92|609.8|46,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,APP,615.68,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,RBR,demand,599.48,583.4,583.4,599.48,583.4,2.63,one_test,One successful retest (1 tests),1,0.69,Weak,0.97,3.66,Average,6.16,"1D supply @ 693.71 (RR 2.42, fresh, tests 0, quality 13.3)",2.42,2.42,13.26,693.71,,1:2.42,"T1: 1D supply @ 693.71 (RR 2.42, fresh, tests 0, quality 13.3)","1D supply @ 693.71 (RR 2.42, fresh, tests 0, quality 13.3)",2.42,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,B+,1,1D,1D demand 583.40-599.48 RBR,1D,583.4,599.48,1D,below_price,2.63,693.71,699.73,1D,above_price,12.67,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,617.14,-1.46,-0.237,Flat / no meaningful gap,flat,Sideways,-0.068,sideways,below_9ema,below_vwap,616.264,617.126,1.586,elevated_volume,elevated_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 38%, breaks 62% (8 tests)",-5.0,45.0,"structure mixed; Demand history: holds 38%, breaks 62% (8 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,rejected_low_rr_to_nearest_opposing_zone,7.179,B+,Acceptable 1:2.0–1:2.49,rr-acceptable,T1 1:2.42 (Acceptable 1:2.0–1:2.49); range 1:2.42–1:2.42,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|APP|Demand Reversal / Hold — Calls|demand|1D|583.4|599.48|47,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,CRWD,458.6,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,RBR,demand,444.98,434.8,434.8,444.98,434.8,2.97,fresh,Fresh / untested (0 tests),0,0.04,Weak,1.15,2.78,Average,7.69,"1D supply @ 475.63 (RR 0.72, fresh, tests 0, quality 13.2)",0.72,0.72,13.17,475.63,,1:0.72–1:2.99,"T1: 1D supply @ 475.63 (RR 0.72, fresh, tests 0, quality 13.2) | T2: 1D supply @ 486.48 (RR 1.17, one_test, tests 1, quality 10.7) | T3: 1D supply @ 504.78 (RR 1.94, fresh, tests 0, quality 13.8) | T4: 1D supply @ 513.37 (RR 2.30, fresh, tests 0, quality 14.7) | T5: 1D supply @ 529.78 (RR 2.99, multiple_tests, tests 2, quality 7.5)","1D supply @ 475.63 (RR 0.72, fresh, tests 0, quality 13.2)",0.72,fresh,0.0,hard_target,"1D supply @ 486.48 (RR 1.17, one_test, tests 1, quality 10.7)",1.17,one_test,1.0,hard_target,"1D supply @ 504.78 (RR 1.94, fresh, tests 0, quality 13.8)",1.94,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,B+,2,1D,1D demand 434.80-444.98 RBR; 1D demand 435.00-436.10 RBR,1D,434.8,444.98,1D,below_price,2.97,475.63,478.12,1D,above_price,3.71,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,458.48,0.12,0.026,Flat / no meaningful gap,flat,Sideways,-0.002,sideways,below_9ema,above_vwap,458.746,458.351,2.302,high_volume,high_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 14%, breaks 71% (7 tests)",-11.43,38.6,"structure mixed; Demand history: holds 14%, breaks 71% (7 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,rejected_low_rr_to_nearest_opposing_zone,7.108,B+,Poor <1:1.5,rr-poor,T1 1:0.72 (Poor <1:1.5); range 1:0.72–1:1.94,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|CRWD|Demand Reversal / Hold — Calls|demand|1D|434.8|444.98|48,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,AVGO,342.49,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D,RBD,supply,352.68,349.85,352.68,352.68,349.85,2.98,multiple_tests,Multiple retests (2 tests),2,-0.31,Weak,0.36,30.25,Weak,4.17,"1D supply @ 404.82 (RR 22.02, fresh, tests 0, quality 18.0)",6.0,22.02,18.02,404.82,,1:22.02,"T1: 1D supply @ 404.82 (RR 22.02, fresh, tests 0, quality 18.0)","1D supply @ 404.82 (RR 22.02, fresh, tests 0, quality 18.0)",22.02,fresh,0.0,hard_target,,,,,,,,,,,0,,t1_nearest_unbroken_opposing_zone,B+,1,1D,1D supply 349.85-352.68 RBD,1D,324.61,330.12,1D,below_price,3.61,349.85,352.68,1D,above_price,2.15,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,343.64,-1.15,-0.335,Flat / no meaningful gap,flat,Bearish,-1.374,directional,below_9ema,below_vwap,344.408,343.779,2.526,high_volume,absorption_possible,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Supply Breakout Watch,rejecting_from_supply,"Supply history: rejects 30%, breaks 40% (10 tests)",2.0,74.0,"structure mixed; rejecting from supply; possible absorption; Supply history: rejects 30%, breaks 40% (10 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Priority movement watch,rejected_2_tests_without_confluence_or_quality,6.894,B+,Excellent 1:4.0+,rr-excellent,T1 1:22.02 (Excellent 1:4.0+); range 1:22.02–1:22.02,False,Developing Scenario,Future scenario,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|AVGO|Supply Breakout / Continuation — Calls|supply|1D|349.85|352.68|49,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,TSLA,434.8,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,RBD,supply,457.55,447.99,457.55,447.99,457.55,3.03,fresh,Fresh / untested (0 tests),0,-1.25,Moderate,1.19,3.65,Average,8.44,"1D demand @ 430.81 (RR 0.18, one_test, tests 1, quality 10.7)",0.18,0.18,10.74,430.81,,1:0.18–1:4.95,"T1: 1D demand @ 430.81 (RR 0.18, one_test, tests 1, quality 10.7) | T2: 1D demand @ 402.32 (RR 1.43, fresh, tests 0, quality 14.4) | T3: 1D demand @ 350.55 (RR 3.70, fresh, tests 0, quality 15.3) | T4: 1D demand @ 338.53 (RR 4.23, fresh, tests 0, quality 14.5) | T5: 1D demand @ 322.27 (RR 4.95, fresh, tests 0, quality 15.8)","1D demand @ 430.81 (RR 0.18, one_test, tests 1, quality 10.7)",0.18,one_test,1.0,hard_target,"1D demand @ 402.32 (RR 1.43, fresh, tests 0, quality 14.4)",1.43,fresh,0.0,hard_target,"1D demand @ 350.55 (RR 3.70, fresh, tests 0, quality 15.3)",3.7,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,B+,1,1D,1D supply 447.99-457.55 RBD,1D,422.12,430.81,1D,below_price,0.92,447.99,457.55,1D,above_price,3.03,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,432.95,1.851,0.428,Flat / no meaningful gap,flat,Bullish,0.897,directional,above_9ema,above_vwap,432.129,432.931,1.662,elevated_volume,elevated_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Supply Rejection Watch,approaching_supply_with_strength,"Supply history: rejects 50%, breaks 33% (6 tests)",3.33,67.3,"structure mixed; approaching supply with strength; Supply history: rejects 50%, breaks 33% (6 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,6.665,B+,Poor <1:1.5,rr-poor,T1 1:0.18 (Poor <1:1.5); range 1:0.18–1:3.70,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|TSLA|Supply Rejection — Puts|supply|1D|447.99|457.55|50,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
Future,COST,889.82,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,DBR,demand,861.14,852.5,852.5,861.14,852.5,3.22,fresh,Fresh / untested (0 tests),0,1.6,Strong,0.93,3.2,Average,8.53,"1D supply @ 894.68 (RR 0.13, fresh, tests 0, quality 13.5)",0.13,0.13,13.48,894.68,,1:0.13–1:2.15,"T1: 1D supply @ 894.68 (RR 0.13, fresh, tests 0, quality 13.5) | T2: 1D supply @ 912.59 (RR 0.61, fresh, tests 0, quality 17.3) | T3: 1D supply @ 942.05 (RR 1.40, one_test, tests 1, quality 10.1) | T4: 1D supply @ 970.00 (RR 2.15, fresh, tests 0, quality 14.8)","1D supply @ 894.68 (RR 0.13, fresh, tests 0, quality 13.5)",0.13,fresh,0.0,hard_target,"1D supply @ 912.59 (RR 0.61, fresh, tests 0, quality 17.3)",0.61,fresh,0.0,hard_target,"1D supply @ 942.05 (RR 1.40, one_test, tests 1, quality 10.1)",1.4,one_test,1.0,hard_target,3,,t1_nearest_unbroken_opposing_zone,B+,1,1D,1D demand 852.50-861.14 DBR,1D,852.5,861.14,1D,below_price,3.22,894.68,905.89,1D,above_price,0.55,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,889.24,0.58,0.065,Flat / no meaningful gap,flat,Sideways,-0.414,grinding,below_9ema,above_vwap,891.279,889.102,3.386,high_volume,high_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 75%, breaks 25% (4 tests)",10.0,60.0,"structure mixed; Demand history: holds 75%, breaks 25% (4 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,6.639,B+,Poor <1:1.5,rr-poor,T1 1:0.13 (Poor <1:1.5); range 1:0.13–1:1.40,False,Developing Scenario,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving,2026-01-07,2026-01-06,preopen,2026-01-07|preopen|COST|Demand Reversal / Hold — Calls|demand|1D|852.5|861.14|51,C:\Users\Jonat\Documents\Stock Project\v45\reports\backtest\preopen_snapshots\2026-01-07_movement_context_watchlist.csv
